Character,Line,Season,Episode_Number,Episode_Number_Overall
Andy," Sookehhh. [removes teeth] Bill Compton, from True Blood.",7,6,111
Andy," When I was a freshman in college, I worked at the student newspaper, the Cornell Daily Sun? This was at Cornell. I had to write an op-ed column every day.  Bernard’s Regards. ",7,6,111
Andy," I started to ask myself, “Do I have big plans here?” I didn’t want to become editor of that paper, so I got up and walked right out of Walter Bernard hall, and that’s actually when I heard eight male voices, singing, unencumbered by instruments. I was hooked. So is becoming CEO of this company your a capella group?  Come on, we’re going to Danny’s bar. Public School.",7,6,111
Andy," [looking at Cece, under his breath] Ah, man. [looks at Erin talking to Gabe]  				",7,7,112
Andy," Does the Nard-dog want Nard-pups? Yeah. I want a big ol’ litter of Nard-pups. All jumping around, sucking on the teet. Put ’em in a box, give ’em to my neighbors. Yeah, I want kids.  				",7,7,112
Andy, What if the moon was your car and Jupiter was your hair brush?,7,7,112
Andy," Michael, you can’t go to Mexico. You don’t have your passport. ",7,7,112
Andy," [looking at Erin] Save me an aisle seat, Michael! I’m coming!  				",7,7,112
Andy, I will not stand idly by while these Mexican villagers are sick. ,7,7,112
Andy, Whatever. I won’t-I won’t stand for it.  				,7,7,112
Andy," Just a heads up. Probably gonna be borrowing a few things. Uh, gonna need a contact lens case, some sunscreen, some sandals…   				",7,7,112
Andy," Well, two days minus how long we’ve been on the road. 45 minutes? So, like, two days basically. Maybe more.",7,7,112
Andy," I don’t know, I thought it was like a gymnasium or… ",7,7,112
Andy," Do you smell like a weird, warm cheese?",7,7,112
Andy," Should I-I got it. I got it. [walks up to the bus driver] Um, hey, I saw a sign for a scenic overlook coming up. Really love to check out the view.",7,7,112
Andy," Well, uh, there’s a nice bistro coming up. We could pick up some Paninis for the road.",7,7,112
Andy," If we went to Mexico, we’d probably screw everything up anyway.",7,7,112
Andy," I bet he’s wishing he had a hybrid, right? Sixty miles to the gallon in the city.",7,8,113
Andy, [to Erin] You’re having a party at Gabe’s apartment?,7,8,113
Andy," Try and hide it, I will track this party down!",7,8,113
Andy, [pours powdered seahorse into his wine glass]  				,7,8,113
Andy," [enters room where Phyllis is pouring wine, using stadium announcer voice] Ladies and gentlemen please welcome, Phyllis Vance! [sniffs her] Isn’t that White Diamonds Maya Smith Taylor?",7,8,113
Andy," I just ate powdered seahorse! I have to admit I did not think it was gonna work, but it is totally working! [clip of him doing pull ups in Gabe’s doorway] I feel exactly like a seahorse! [Seahorse impression] Blub blub blub blub blub blub blub blub.  				",7,8,113
Andy," [muttering going on all around, Andy looks sick] Hey Creed, would you read Chinese?",7,8,113
Andy," [confused, rushes out of the room to the room Erin’s in, picks up phone, talking fast] Hello UPS! Still waiting on that five minutes with Erin order. Oh never mind it’s here. Oh if it isn’t the bell of the ball! [queasily] You throw a lovely party ma lady…",7,8,113
Andy, Did you wear my favorite outfit on purpose?,7,8,113
Andy," You’re four seasons in a day. [heaves] You… got the Autumn thing going on. But if you put on ba- [heaves again] Put if you put on a blue… [stops, is struggling] It’s Spring Time in the Rockies!",7,8,113
Andy, [throws up on bed] Puts pillow in front of the puke.,7,8,113
Andy, Well girls tell each other things right?,7,8,113
Andy," I didn’t know it’s powdered, so like four or five, I don’t know.",7,8,113
Andy, Anyone can just throw numbes up on a chart. What are you doing to make it happen?,7,9,114
Andy, Your doing the wrong thing. You’re gonna lose Michael’s investment. You’re gonna lose ours. ,7,9,114
Andy," If you tell Michael to sell, he’ll sell. ",7,9,114
Andy," All those in favor of selling, say aye. [all say “aye”]",7,9,114
Andy, I would like a muffa du blueberry por favor.,7,10,115
Andy, But I wanted you to know that Michael and I are wearing the same tie today. It’s insane.,7,10,115
Andy, [without looking at the pictures] Oh my gosh she is so cute. She looks like both of you.,7,10,115
Andy," Yes, but one good text away from a high five.",7,10,115
Andy, And then he will smugly pay the cheque and make you feel so small.,7,10,115
Andy," Damn it. Michael, you are moments away from the smack down of your life. If you don’t know something, steer the conversation back to something you do know.",7,10,115
Andy," Michael, I have to tell you something it’s from Rocky II.",7,10,115
Andy," This guy doesn’t just wanna win. Y’know, he want’s to bury you. He wants to humiliate you!",7,10,115
Andy, Shhh. You’re gonna scare ’em away. [two pigeons are eating out of a soft serve cone],7,10,115
Andy," Well, if we all jump really high, we’ll be in the air longer. Do that.",7,11,116
Andy," I will help. Although my ‘brid’, my hybrid, my Prius hybrid, won’t fit a tree. Which is ironic, considering how many trees it saves on a daily basis.",7,11,116
Andy," I do, however, have a hookup with a dude who has a pickup.",7,11,116
Andy," I should come along, just ’cause he’s my, you know, he’s my hookup.",7,11,116
Andy," Come on, it’ll be fun. We could do doughnuts in the snow on the way back.",7,11,116
Andy," [singing] Christmas tree, Christmas tree. Won’t you be my Christmas tree.",7,11,116
Andy," Ehh, seems a little full of itself, right? Kind of a pretty boy? What if we got a really beat up one, like on Charlie Brown. And we just loved it for what it is?",7,11,116
Andy," I don’t have kids or anything, but if my grandmother ever dies, I’m going to kill myself.",7,11,116
Andy," Nobody hug me, I’m covered in tree sap, so…",7,11,116
Andy, I am the mean old grinch. The little girl who wishes to win back the Christmas star must first succeed at these challenges.,7,11,116
Andy, No. You must answer topical political questions. How many congressmen is the state of Pennsylvania guaranteed? And what other state has the equal number?,7,11,116
Andy," The star has been hidden. Is the little girl hot or cold? Well, it turns out she’s burning up because the star is right behind her ear! [pulls star from coat and pretends to find it behind Jada’s ear]",7,11,116
Andy," Drink less caffeine. That’s a good one, Pam. Here’s mine.",7,12,117
Andy," Yeah. I love cooking, but I always find myself throwing out half the food that I prepare, so…  two years is time to just start preparing the right amount of food for the right number of people, which is one. ",7,12,117
Andy," No, some people don’t just meet someone. I’m fine with it. Really. This is not a pity party. It’s not a party at all. It’s just sad. ",7,12,117
Andy," You know what, that’s my new one. I’m taking that one, too.",7,12,117
Andy, All right! We should divide up by section. I will take romance and travel.,7,12,117
Andy," Hey, there’s a roller rink across the street! There’s always chicks at the rink.",7,12,117
Andy," I don’t know. Single moms at a skating party. Sweet sixteen, ten year reunion parties. ",7,12,117
Andy, Um… Dave Matthews Band. No hits! Deep tracks only.,7,12,117
Andy," Yeah, I did actually. His name is Andy, and he roller skates like a Greek god and you know what? I kinda like hanging out with him.",7,12,117
Andy, That’s actually “Master of Ceremonies” Bernard.   ,7,13,118
Andy," Last year, I went to a seminar called “The Ten Secrets of Real Estate”. Turns out it was just a ploy to sell me time-shares in Idaho. Cut to, you know, spending a weekend in Boise, terrible time, super lonely. But I get to thinking maybe I should put on my own seminar to lure clients.   ",7,13,118
Andy, Thank you so much Tuna Turner. You are simply the best. ,7,13,118
Andy, Go higher. I get super flexible when I’m nervous. ,7,13,118
Andy," No. What? You can’t do that. You are a critical part of this seminar. You’re the charming warm-up guy, ",7,13,118
Andy," If the seminar was a meal, you’d be the amuse-bouche. You like, signal the flavors of the whole night. ",7,13,118
Andy," I can’t have this go badly. I’m a terrible salesman, and I haven’t been making very many sales lately, or ever. This is my only idea on how to turn things around. If it goes badly, I might lose my job, which would suck because this is the only job I’ve ever been good at.   ",7,13,118
Andy," They’re not worms, Dwight, okay? They’re just people with tiny businesses. They’re baby whales which is even cuter. ",7,13,118
Andy, What? I already lost Jim. Salesmen are suppose to help each other out. We’re suppose to be a team. ,7,13,118
Andy," Kevin, Jim dropped out of my seminar, and I’m just… I was wondering if you could replace him as my charming warm up guy. ",7,13,118
Andy," Hey, that’s crazy talk. I think you’re great. ",7,13,118
Andy," Hi, Ryan, you went to business school, right? ",7,13,118
Andy, I need somebody to talk to this seminar about business. ,7,13,118
Andy," What do I put you down for, bro hombre? ",7,13,118
Andy," Okay, than you so much. It’s going to be so awesome. ",7,13,118
Andy," Ryan, you come in with your small biz expertise, right? And then Creed:",7,13,118
Andy, Welcome everybody. Awesome to see you guys. My name is Andy Bernard but you can call me The Nard Dog. ,7,13,118
Andy," Let’s get things started, shall we? You guys ready to hear from the Dunder Mifflin business experts? Good. Well, as you can see on your program… first up is a speech called, “Don’t Just Dream it, do it.” Yes! Please give a big hand to Mr. Kevin Malone. [plays Ozzy Osboure’s Crazy Train]",7,13,118
Andy, I’m really excited to introduce you guys to Ryan Howard. He has achieved a great deal in the last… ,7,13,118
Andy," Ladies and gentlemen, our special guest speaker will provoke you. He will inspire you. He is… Creed Bratton. [applause] ",7,13,118
Andy," [clapping] Okay. All right, ladies and gentlemen, it is now time for the rarest of things, an actual free lunch. There are sandwiches in the back. Certainly help yourselves. We’ll meet back up in an hour.   ",7,13,118
Andy," [turning towards Darryl] Hey, do you need a lozenge? ",7,13,118
Andy," Hi. Hope you enjoyed your lunch. Welcome back. [to Michael and Holly] Ooh. Well, hello. Welcome to the seminar. Hey, man. What’s goin’ on? ",7,13,118
Andy," Wow! What a day, right? Guess you guys are probably ready to go. And you got my business card, so… ",7,13,118
Andy," Okay, who would like to purchase this small business package from me right now? Yes, we got one. Okay, the snowball is rolling. Who else? You can put it off for a couple of days, but I guarantee you, eventually you’re gonna realize you need this. So the only thing that’s gonna be different is you’ll be a couple of days behind where you would be if you bought this from me right now. So who’s gonna buy one right now? ",7,13,118
